Project Name,Package Name,Type Name,Code Smell
Plants-Vs-Zombies,com.sun.prism.impl.ps,State,Broken Modularization
Plants-Vs-Zombies,com.sun.prism.impl.ps,CachingRoundRectRep,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.impl.ps,CachingRoundRectRep,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism.impl.ps,CachingRoundRectRepState,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.impl.ps,CachingEllipseRep,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.impl.ps,CachingEllipseRep,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism.impl.ps,CachingEllipseRepState,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.impl.packrect,RectanglePacker,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWTexturePool,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWRTTexture,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism.sw,SWRTTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWGraphics,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.sw,SWGraphics,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,DMarlinShapeRenderer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.sw,SWArgbPreTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWResourceFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWResourceFactory,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWPresentable,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.sw,SWTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.sw,SWTexture,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,Texture,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,Texture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,Texture,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,Image,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,Image,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,Image,Hub-like Modularization
Plants-Vs-Zombies,com.sun.prism,ScaledAccessor,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,BaseAccessor,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ByteAccess,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,IntAccess,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,UnsupportedAccess,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ByteRgbAccess,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ByteRgbAccess,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,Material,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,GraphicsPipeline,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,RectShadowGraphics,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.prism,RectShadowGraphics,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,PresentableState,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,PresentableState,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,MultiTexture,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,Presentable,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,Presentable,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,ReadbackGraphics,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ReadbackGraphics,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,MeshView,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism,MeshView,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,MeshView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,PixelSource,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,RTTexture,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,BasicStroke,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism,BasicStroke,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,BasicStroke,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,CAGShapePair,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,Graphics,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,Graphics,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,TextureMap,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,PrinterGraphics,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.prism,PrinterGraphics,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ReadbackRenderTarget,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ReadbackRenderTarget,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,Mesh,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,PhongMaterial,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism,PhongMaterial,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,PhongMaterial,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,Surface,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,ResourceFactory,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,ResourceFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism,ResourceFactory,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism,RenderTarget,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism,RenderTarget,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism,MaskTextureGraphics,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism.j2d,J2DPresentable,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.j2d,J2DPresentable,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.j2d,Glass,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,Bimg,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,J2DRTTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.j2d,J2DPrismGraphics,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.j2d,InnerStroke,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,OuterStroke,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,PrismPrintPipeline,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,J2DResourceFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.j2d,J2DResourceFactory,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.j2d,J2DTexResource,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,PrismPrintGraphics,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism.j2d,PrintResourceFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d,PagePresentable,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d.paint,RadialGradientPaint,Broken Hierarchy
Plants-Vs-Zombies,com.sun.prism.j2d.paint,RadialGradientPaintContext,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d.print,J2DPrinter,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.j2d.print,J2DPrinterJob,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d.print,J2DPrinterJob,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.j2d.print,LayoutRunnable,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d.print,ClearSceneRunnable,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.j2d.print,ExitLoopRunnable,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.shape,ShapeRep,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,GLDrawable,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2Pipeline,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.es2,ES2Pipeline,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2Context,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.es2,ES2Context,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2Context,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2RTTextureData,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,MonocleGLDrawable,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2Mesh,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2MeshDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,MonocleGLPixelFormat,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2RTTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2SwapChain,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,GLContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,GLContext,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2TextureData,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,GLFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,GLFactory,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.es2,FactoryLoader,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2PhongMaterial,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2PhongMaterialDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,IOSGLPixelFormat,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2Texture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2Texture,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2TextureResource,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,MonocleGLContext,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2Graphics,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2MeshView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2MeshViewDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2ResourceFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2PhongShader,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,ES2Shader,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.es2,Uniform,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2ShaderDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2RenderTarget,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.es2,ES2VramPool,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.null3d,DummyGraphics,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.null3d,DummyRTTexture,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyRTTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.null3d,DummySwapChain,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyShader,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyTexture,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyManagedResource,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyResourceFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.null3d,DummyContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.null3d,DummyResource,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyResource,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.null3d,DummyRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.null3d,DummyTexturePool,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.image,Coords,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.image,CachingCompoundImage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.image,ViewPort,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.image,ViewPort,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.image,CompoundCoords,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.image,CompoundImage,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.image,CompoundImage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DPipeline,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DPipeline,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DContextSource,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DShader,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DResource,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DRecord,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DTextureData,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DRTTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DSwapChain,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DRenderTarget,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DTextureResource,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DTexture,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DTexture,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DGraphics,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DGraphics,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DMeshView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DMeshViewDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DDriverInformation,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.d3d,D3DResourceFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DResourceFactory,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DContext,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.d3d,D3DContext,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DContext,Insufficient Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DFrameStats,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.d3d,D3DPhongMaterial,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DPhongMaterialDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.prism.d3d,D3DVramPool,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.prism.d3d,D3DVramPool,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DMesh,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.prism.d3d,D3DMeshDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Size,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,EventLoop,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Window,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Window,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Window,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,State,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,State,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Level,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Level,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Level,Broken Modularization
Plants-Vs-Zombies,com.sun.glass.ui,SystemClipboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Application,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Application,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,ClipboardAssistance,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,PlatformFactory,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,GlassRobot,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Pixels,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Pixels,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Format,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Format,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Format,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Menu,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Clipboard,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Clipboard,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,MenuBar,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Timer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Accessible,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Platform,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,MenuItem,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,MenuItem,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,View,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,View,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,View,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Capability,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Capability,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Capability,Broken Modularization
Plants-Vs-Zombies,com.sun.glass.ui,DelayedCallback,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Screen,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Screen,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui,EventHandler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Cursor,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,Cursor,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,TouchInputSupport,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,TouchCountListener,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,CommonDialogs,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,CommonDialogs,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,Type,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.glass.ui,Type,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui,ExtensionFilter,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui,FileChooserResult,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinVariant,Broken Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinSystemClipboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinRobot,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinDnDClipboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinDnDClipboard,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.win,WinApplication,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinMenuDelegate,Broken Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.win,WinMenuDelegate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinPlatformFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinWindow,Multifaceted Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinWindow,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinWindow,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui.win,WinWindow,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinMenuItemDelegate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,CommandIDManager,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinTextRangeProvider,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinTextRangeProvider,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinMenuImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinHTMLCodec,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui.win,HTMLCodec,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui.win,WinClipboardDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinAccessible,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinAccessible,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.win,WinMenuBarDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.win,WinMenuBarDelegate,Broken Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.delegate,MenuItemDelegate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.delegate,MenuDelegate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.delegate,MenuBarDelegate,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosGestureSupport,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosPlatformFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosDnDClipboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosDnDClipboard,Broken Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosMenuDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosWindow,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosWindow,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosPixels,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosClipboardDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosMenuBarDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosRobot,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosPasteboard,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosPasteboard,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosApplication,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.ios,IosCursor,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacRobot,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacClipboardDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacPlatformFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacDnDClipboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacApplication,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacPasteboard,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacMenuBarDelegate,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacGestureSupport,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacAccessible,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacWindow,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacWindow,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.mac,MacTouchInputSupport,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.mac,TouchPoint,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,AndroidPlatformFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,AndroidInputProcessor,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.monocle,MonocleWindowManager,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.glass.ui.monocle,EventStruct32Bit,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,EventStruct64Bit,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,DispmanCursor,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,AssignPointIDTouchFilter,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,NullCursor,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,OMAPScreen,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,OMAPScreen,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,EPDPlatformFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,EPDPlatformFactory,Broken Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.monocle,EPDScreen,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,DispmanPlatform,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,DispmanPlatform,Broken Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.monocle,MonoclePixels,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,LinuxSystem,Multifaceted Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,LinuxSystem,Insufficient Modularization
Plants-Vs-Zombies,com.sun.glass.ui.monocle,InputAbsInfo,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.glass.ui.monocle,InputAbsInfo,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.glass.ui.monocle,FbVarScreenInfo,Rebellious Hierarchy
