Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Plants-Vs-Zombies,com.sun.javafx.iio,ImageMetadata,ImageMetadata,14,1,12
Plants-Vs-Zombies,com.sun.javafx.iio,ImageMetadata,toString,41,13,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,getFormatName,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,getExtensions,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,getSignatures,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,Signature,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,getLength,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,matches,11,4,1
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,hashCode,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageFormatDescription,equals,9,3,1
Plants-Vs-Zombies,com.sun.javafx.iio,Signature,Signature,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio,Signature,getLength,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,Signature,matches,11,4,1
Plants-Vs-Zombies,com.sun.javafx.iio,Signature,hashCode,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,Signature,equals,9,3,1
Plants-Vs-Zombies,com.sun.javafx.iio,ImageStorageException,ImageStorageException,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio,ImageStorageException,ImageStorageException,4,1,2
Plants-Vs-Zombies,com.sun.javafx.iio,ImageLoader,getFormatDescription,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageLoader,dispose,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio,ImageLoader,addListener,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio,ImageLoader,removeListener,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio,ImageLoader,load,0,1,5
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,initNativeLoading,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,loadImage,0,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,loadImageFromURL,0,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,resizeImage,0,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,getImageBuffer,0,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,getNumberOfComponents,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,getColorSpaceCode,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,getDelayTime,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,disposeLoader,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,setInputParameters,6,1,4
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,updateProgress,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,shouldReportProgress,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,checkNativePointer,5,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,retrieveDelayTime,5,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,IosImageLoader,18,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,IosImageLoader,15,2,2
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,dispose,7,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoader,load,17,2,5
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosDescriptor,IosDescriptor,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosDescriptor,getInstance,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoaderFactory,IosImageLoaderFactory,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoaderFactory,getInstance,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoaderFactory,getFormatDescription,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoaderFactory,createImageLoader,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.ios,IosImageLoaderFactory,createImageLoader,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,PNGImageLoader2,9,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readHeader,36,9,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readChunk,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readBytes,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readBytes,4,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,skip,5,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readPaletteChunk,15,4,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,parsePaletteChunk,17,5,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readPaletteTransparency,21,4,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readGrayTransparency,7,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,readRgbTransparency,9,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,parseTransparencyChunk,16,4,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,parsePngMeta,23,7,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,dispose,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,getType,16,6,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,doSubFilter,6,2,2
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,doUpFilter,6,2,2
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,doAvrgFilter,9,3,3
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,paethPr,6,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,doPaethFilter,9,3,3
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,doFilter,16,5,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,downsample16to8trns_gray,8,2,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,downsample16to8trns_rgb,13,2,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,downsample16to8_plain,8,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,downsample16to8,11,4,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,copyTrns_gray,8,2,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,copyTrns_rgb,11,2,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,copy_plain,8,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,copy,16,5,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,upsampleTo8Palette,12,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,upsampleTo8Gray,12,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,upsampleTo8GrayTrns,15,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,upsampleTo8,11,4,6
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,mipSize,3,1,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,mipPos,3,1,4
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,loadMip,32,6,3
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,load,12,4,2
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,decodePalette,24,4,2
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,bpp,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,bytesPerColor,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoader2,load,36,5,5
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGDescriptor,PNGDescriptor,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGDescriptor,getInstance,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoaderFactory,PNGImageLoaderFactory,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoaderFactory,getInstance,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoaderFactory,getFormatDescription,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGImageLoaderFactory,createImageLoader,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,PNGIDATChunkInputStream,7,2,2
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,nextChunk,18,4,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,isFoundAllIDATChunks,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,getNextChunkLength,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,getNextChunkType,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,read,12,3,0
Plants-Vs-Zombies,com.sun.javafx.iio.png,PNGIDATChunkInputStream,read,24,6,3
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,readFully,18,5,4
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,readFully,3,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,skipFully,14,4,2
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,getConvertedType,26,11,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,createImageArray,25,10,3
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,convertImageFrame,36,4,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,convert,181,28,12
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,getScaledImageName,16,3,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,createInputStream,16,3,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,computeUpdatedPixels,41,10,11
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,computeUpdatedPixels,6,1,14
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,computeDimensions,38,10,5
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,scaleImageFrame,5,1,4
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageTools,scaleImage,18,4,7
Plants-Vs-Zombies,com.sun.javafx.iio.common,PushbroomScaler,getDestination,0,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,PushbroomScaler,putSourceScanline,0,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.common,ScalerFactory,ScalerFactory,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,ScalerFactory,createScaler,24,5,6
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,ImageLoaderImpl,6,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,getFormatDescription,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,addListener,6,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,removeListener,5,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,emitWarning,9,3,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,updateImageProgress,14,4,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageLoaderImpl,updateImageMetadata,9,3,1
Plants-Vs-Zombies,com.sun.javafx.iio.common,SmoothMinifier,SmoothMinifier,38,4,5
Plants-Vs-Zombies,com.sun.javafx.iio.common,SmoothMinifier,getDestination,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,SmoothMinifier,putSourceScanline,90,21,2
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageDescriptor,ImageDescriptor,5,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageDescriptor,getFormatName,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageDescriptor,getExtensions,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,ImageDescriptor,getSignatures,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,RoughScaler,RoughScaler,19,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.common,RoughScaler,getDestination,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.common,RoughScaler,putSourceScanline,26,7,2
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoaderFactory,JPEGImageLoaderFactory,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoaderFactory,getInstance,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoaderFactory,getFormatDescription,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoaderFactory,createImageLoader,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,initJPEGMethodIDs,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,disposeNative,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,initDecompressor,0,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,startDecompression,0,1,4
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,decompressIndirect,0,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,setInputAttributes,42,14,6
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,setOutputAttributes,4,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,updateImageProgress,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,JPEGImageLoader,16,3,1
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,dispose,7,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,load,46,7,5
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,Lock,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,isLocked,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,lock,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGImageLoader,unlock,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,Lock,Lock,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,Lock,isLocked,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,Lock,lock,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,Lock,unlock,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGDescriptor,JPEGDescriptor,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.jpeg,JPEGDescriptor,getInstance,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPDescriptor,BMPDescriptor,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,LEInputStream,LEInputStream,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,LEInputStream,readShort,8,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,LEInputStream,readInt,10,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,LEInputStream,skipBytes,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BitmapInfoHeader,BitmapInfoHeader,22,3,1
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BitmapInfoHeader,validate,26,9,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,BMPImageLoader,8,2,1
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,readHeader,25,6,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,parseBitfields,25,7,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,checkDisjointMasks,3,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,isPow2Minus1,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,dispose,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,readRLE,72,16,4
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,setRGBFromPalette,7,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,readPackedBits,19,3,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,getDWord,3,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,getWord,3,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,getByte,3,1,2
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,convert,0,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,convertFrom5To8Bit,4,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,convertFromXTo8Bit,4,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,read16Bit,16,4,4
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,read32BitRGB,15,3,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,read32BitBF,16,4,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,read24Bit,11,2,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,BGRtoRGB,8,2,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoader,load,61,13,5
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BitConverter,convert,0,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoaderFactory,getInstance,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoaderFactory,getFormatDescription,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.bmp,BMPImageLoaderFactory,createImageLoader,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoaderFactory,GIFImageLoaderFactory,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoaderFactory,getInstance,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoaderFactory,getFormatDescription,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoaderFactory,createImageLoader,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFDescriptor,GIFDescriptor,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFDescriptor,getInstance,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,GIFImageLoader2,5,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readGlobalHeader,15,3,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readPalete,11,3,2
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,consumeAnExtension,5,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readAppExtension,16,4,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readControlCode,10,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,waitForImageFrame,27,8,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,decodeImage,27,6,4
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,computeInterlaceReIndex,8,5,1
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,load,28,4,5
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readByte,7,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readShort,4,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readBytes,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readBytes,11,3,3
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,skipBytes,3,1,1
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,dispose,2,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,restoreToBackground,8,3,5
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,decodePalette,30,8,8
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,updateMetadata,5,1,3
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,LZWDecoder,6,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readString,46,9,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,getString,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,waitForTerminator,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,initTable,17,3,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,getCode,10,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,nextByte,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,GIFImageLoader2,readData,10,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,LZWDecoder,6,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,readString,46,9,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,getString,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,waitForTerminator,3,1,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,initTable,17,3,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,getCode,10,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,nextByte,6,2,0
Plants-Vs-Zombies,com.sun.javafx.iio.gif,LZWDecoder,readData,10,2,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,ReentrantContextProvider,3,1,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,newContext,0,1,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,acquire,0,1,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,release,0,1,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,getOrCreateReference,17,5,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,HardReference,4,1,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProvider,get,3,1,0
Plants-Vs-Zombies,com.sun.util.reentrant,HardReference,HardReference,4,1,1
Plants-Vs-Zombies,com.sun.util.reentrant,HardReference,get,3,1,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderCLQ,ReentrantContextProviderCLQ,3,1,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderCLQ,acquire,12,3,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderCLQ,release,5,2,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderTL,ReentrantContextProviderTL,3,1,1
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderTL,ReentrantContextProviderTL,10,1,2
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderTL,newContext,3,1,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderTL,acquire,18,4,0
Plants-Vs-Zombies,com.sun.util.reentrant,ReentrantContextProviderTL,release,8,2,1
Plants-Vs-Zombies,com.sun.pisces,Transform6,Transform6,3,1,0
Plants-Vs-Zombies,com.sun.pisces,Transform6,Transform6,9,1,6
Plants-Vs-Zombies,com.sun.pisces,Transform6,Transform6,3,1,1
Plants-Vs-Zombies,com.sun.pisces,Transform6,postMultiply,14,1,1
Plants-Vs-Zombies,com.sun.pisces,Transform6,inverse,22,1,0
Plants-Vs-Zombies,com.sun.pisces,Transform6,isIdentity,3,1,0
Plants-Vs-Zombies,com.sun.pisces,Transform6,setTransform,9,1,1
Plants-Vs-Zombies,com.sun.pisces,Transform6,toString,3,1,0
Plants-Vs-Zombies,com.sun.pisces,Transform6,initialize,0,1,0
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,PiscesRenderer,5,1,1
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,initialize,0,1,0
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setColor,7,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setColorImpl,0,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,checkColorRange,5,2,2
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setColor,3,1,3
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setCompositeRule,6,2,1
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setCompositeRuleImpl,0,1,1
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setLinearGradientImpl,0,1,7
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setLinearGradient,4,1,8
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setLinearGradient,3,1,6
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setLinearGradient,6,1,7
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setRadialGradientImpl,0,1,8
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setRadialGradient,4,1,9
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setRadialGradient,3,1,7
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setTexture,4,1,9
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setTextureImpl,0,1,9
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setClip,7,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,setClipImpl,0,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,resetClip,3,1,0
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,clearRect,7,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,clearRectImpl,0,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,fillRect,11,2,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,fillRectImpl,0,1,4
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,emitAndClearAlphaRow,3,1,6
Plants-Vs-Zombies,com.sun.pisces,PiscesRenderer,emitAndClearAlphaRow,6,2,7
